"","State","Year","labor force participation rate","employment-population ratio","labor force","employment","unemployment","unemployment rate","n","Id","population","Deaths","Crude Rate","TOTAL FILINGS","Post","TreatPost","Treat","NonTreat"
"697","Missouri",2011,65.2333333333333,59.5833333333333,3032563.16666667,2770296.75,262266.416666667,8.64166666666667,32,"Missouri_2011",6010717,933,15.522,29083,1,0,0,1
"698","Missouri",2012,64.3333333333333,59.7083333333333,3005066.91666667,2789233,215833.916666667,7.19166666666667,32,"Missouri_2012",6025415,913,15.152,28217,1,0,0,1
"699","Missouri",2013,64.2166666666667,59.8583333333333,3012429.08333333,2808030.33333333,204398.75,6.775,32,"Missouri_2013",6042711,959,15.87,23963,1,0,0,1
"700","Missouri",2014,64.4083333333333,60.4166666666667,3035420,2848543.41666667,186876.583333333,6.15,32,"Missouri_2014",6060930,1016,16.763,21170,1,0,0,1
"701","Missouri",2015,64.575,61.2916666666667,3057900.91666667,2901888.91666667,156012,5.10833333333333,32,"Missouri_2015",6076204,1050,17.281,19195,1,0,0,1
"702","Missouri",2016,64.6166666666667,61.675,3072730.58333333,2933058.08333333,139672.5,4.55,32,"Missouri_2016",6093000,1133,18.595,18380,1,0,0,1
"703","Montana",1990,67.7,63.5916666666667,403218.25,378760.5,24457.75,6.05833333333333,32,"Montana_1990",798774,167,20.907,1951,0,0,0,1
"704","Montana",1991,66.9,62.2583333333333,402935.666666667,374964.75,27970.9166666667,6.93333333333333,32,"Montana_1991",809934,161,19.878,2117,0,0,0,1
"705","Montana",1992,68.3666666666667,63.8,418948.75,390854,28094.75,6.70833333333333,32,"Montana_1992",825876,153,18.526,2026,0,0,0,1
"706","Montana",1993,67.9083333333333,63.75,425395.083333333,399427.666666667,25967.4166666667,6.11666666666667,32,"Montana_1993",844978,155,18.344,1879,0,0,0,1
"707","Montana",1994,68.1083333333333,64.3666666666667,436413.416666667,412459.583333333,23953.8333333333,5.49166666666667,32,"Montana_1994",861438,158,18.341,1892,0,0,0,1
"708","Montana",1995,67.5,63.6416666666667,442644.166666667,417372.083333333,25272.0833333333,5.70833333333333,32,"Montana_1995",876886,201,22.922,2296,0,0,0,1
"709","Montana",1996,67.2,63.4416666666667,448281.166666667,423390.916666667,24890.25,5.55833333333333,32,"Montana_1996",886342,174,19.631,2805,0,0,0,1
"710","Montana",1997,67.25,63.5583333333333,452791.666666667,427930.5,24861.1666666667,5.5,32,"Montana_1997",890120,183,20.559,1892,0,0,0,1
"711","Montana",1998,68.3583333333333,64.5416666666667,462540.583333333,436565.583333333,25975,5.60833333333333,32,"Montana_1998",892677,158,17.7,3717,1,0,0,1
"712","Montana",1999,68.5666666666667,64.9416666666667,466936,442173.333333333,24762.6666666667,5.30833333333333,32,"Montana_1999",897507,162,18.05,3386,1,0,0,1
"713","Montana",2000,68.4416666666667,65.1333333333333,470102.75,447427.5,22675.25,4.83333333333333,32,"Montana_2000",902195,158,17.513,3336,1,0,0,1
"714","Montana",2001,67.1083333333333,64.025,465269.916666667,443841,21428.9166666667,4.60833333333333,32,"Montana_2001",906961,175,19.295,4002,1,0,0,1
"715","Montana",2002,66.6,63.575,466338.583333333,445074.166666667,21264.4166666667,4.55,32,"Montana_2002",911667,184,20.183,4062,1,0,0,1
"716","Montana",2003,66.4083333333333,63.2583333333333,470433,448164.25,22268.75,4.74166666666667,32,"Montana_2003",919630,180,19.573,4385,1,0,0,1
"717","Montana",2004,66.6,63.5916666666667,478148.666666667,456583.833333333,21564.8333333333,4.50833333333333,32,"Montana_2004",930009,175,18.817,4332,1,0,0,1
"718","Montana",2005,66.675,63.9583333333333,485496.166666667,465780.083333333,19716.0833333333,4.06666666666667,32,"Montana_2005",940102,206,21.913,5899,1,0,0,1
"719","Montana",2006,66.95,64.7333333333333,495219.416666667,478729.5,16489.9166666667,3.34166666666667,32,"Montana_2006",952692,189,19.839,1845,1,0,0,1
"720","Montana",2007,67.3166666666667,65.0416666666667,505111.666666667,488110.916666667,17000.75,3.35833333333333,32,"Montana_2007",964706,196,20.317,1879,1,0,0,1
"721","Montana",2008,67.3916666666667,64.2083333333333,512173.916666667,487959.916666667,24214,4.725,32,"Montana_2008",976415,203,20.79,1968,1,0,0,1
"722","Montana",2009,65.5416666666667,60.8833333333333,502812.583333333,467044.916666667,35767.6666666667,7.11666666666667,32,"Montana_2009",983982,218,22.155,2771,1,0,0,1
"723","Montana",2010,64.45,59.825,500857.333333333,464850.833333333,36006.5,7.18333333333333,32,"Montana_2010",989415,225,22.741,3108,1,0,0,1
"724","Montana",2011,63.8583333333333,59.6166666666667,501026.916666667,467780.666666667,33246.25,6.625,32,"Montana_2011",997821,232,23.251,2595,1,0,0,1
"725","Montana",2012,64.0333333333333,60.3166666666667,506625.416666667,477218.083333333,29407.3333333333,5.8,32,"Montana_2012",1005196,233,23.18,2109,1,0,0,1
"726","Montana",2013,63.95,60.5166666666667,511164,483868.833333333,27295.1666666667,5.34166666666667,32,"Montana_2013",1014314,243,23.957,1807,1,0,0,1
"727","Montana",2014,63.55,60.6,512844.583333333,488949.166666667,23895.4166666667,4.66666666666667,32,"Montana_2014",1022867,250,24.441,1554,1,0,0,1
"728","Montana",2015,63.5583333333333,60.825,517781.666666667,495626.333333333,22155.3333333333,4.29166666666667,32,"Montana_2015",1032073,271,26.258,1320,1,0,0,1
"729","Montana",2016,63.325,60.6,521800.666666667,499299.416666667,22501.25,4.325,32,"Montana_2016",1042520,267,25.611,1347,1,0,0,1
"730","Nebraska",1990,70.9333333333333,69.2583333333333,824510.583333333,804831.5,19679.0833333333,2.375,32,"Nebraska_1990",1578064,220,13.941,4058,0,0,0,1
"731","Nebraska",1991,71.4333333333333,69.5333333333333,838812.916666667,816528.333333333,22284.5833333333,2.65833333333333,32,"Nebraska_1991",1596681,191,11.962,4551,0,0,0,1
"732","Nebraska",1992,71.4,69.375,848371.583333333,824192.666666667,24178.9166666667,2.86666666666667,32,"Nebraska_1992",1612239,188,11.661,4229,0,0,0,1
"733","Nebraska",1993,71.9,69.8833333333333,864070.666666667,840045,24025.6666666667,2.76666666666667,32,"Nebraska_1993",1626390,171,10.514,3703,0,0,0,1
"734","Nebraska",1994,72.8583333333333,70.9416666666667,884750.333333333,861636,23114.3333333333,2.61666666666667,32,"Nebraska_1994",1639753,188,11.465,3475,0,0,0,1
"735","Nebraska",1995,73.2666666666667,71.3416666666667,901547.25,877969.583333333,23577.6666666667,2.63333333333333,32,"Nebraska_1995",1657690,187,11.281,3789,0,0,0,1
"736","Nebraska",1996,73.375,71.4,914483.333333333,889902.833333333,24580.5,2.66666666666667,32,"Nebraska_1996",1674423,189,11.287,5304,0,0,0,1
"737","Nebraska",1997,73.0833333333333,71.3166666666667,919356.583333333,897040.5,22316.0833333333,2.40833333333333,32,"Nebraska_1997",1686860,176,10.434,3475,0,0,0,1
"738","Nebraska",1998,73.1583333333333,71.3416666666667,926515.083333333,903346.333333333,23168.75,2.50833333333333,32,"Nebraska_1998",1696464,204,12.025,6116,1,0,0,1
"739","Nebraska",1999,72.95,70.95,930315.583333333,905035.666666667,25279.9166666667,2.71666666666667,32,"Nebraska_1999",1704764,177,10.383,5500,1,0,0,1
"740","Nebraska",2000,73.1416666666667,71.0916666666667,938983.333333333,912693.75,26289.5833333333,2.79166666666667,32,"Nebraska_2000",1711263,193,11.278,5629,1,0,0,1
"741","Nebraska",2001,73.2083333333333,70.9166666666667,945208.916666667,915494.166666667,29714.75,3.15,32,"Nebraska_2001",1719836,187,10.873,7202,1,0,0,1
"742","Nebraska",2002,73.375,70.675,953139.5,918054.666666667,35084.8333333333,3.68333333333333,32,"Nebraska_2002",1728292,201,11.63,7721,1,0,0,1
"743","Nebraska",2003,73.9666666666667,71.0583333333333,966920.583333333,928727.833333333,38192.75,3.94166666666667,32,"Nebraska_2003",1738643,176,10.123,8625,1,0,0,1
"744","Nebraska",2004,74.025,71.15,973481.5,935644,37837.5,3.90833333333333,32,"Nebraska_2004",1749370,166,9.489,8992,1,0,0,1
"745","Nebraska",2005,73.4416666666667,70.6666666666667,972384.666666667,935789.333333333,36595.3333333333,3.75833333333333,32,"Nebraska_2005",1761497,187,10.616,12113,1,0,0,1
"746","Nebraska",2006,72.85,70.625,971512.833333333,941835.166666667,29677.6666666667,3.04166666666667,32,"Nebraska_2006",1772693,202,11.395,4141,1,0,0,1
"747","Nebraska",2007,72.9333333333333,70.8,979224.833333333,950494.25,28730.5833333333,2.925,32,"Nebraska_2007",1783440,181,10.149,5364,1,0,0,1
"748","Nebraska",2008,73.0416666666667,70.6333333333333,987511.333333333,955286.166666667,32225.1666666667,3.25833333333333,32,"Nebraska_2008",1796378,190,10.577,6708,1,0,0,1
"749","Nebraska",2009,72.4833333333333,69.125,988227.5,942244.916666667,45982.5833333333,4.65833333333333,32,"Nebraska_2009",1812683,170,9.378,7557,1,0,0,1
"750","Nebraska",2010,71.5583333333333,68.1833333333333,992015.166666667,945262.333333333,46752.8333333333,4.7,32,"Nebraska_2010",1826341,192,10.513,7943,1,0,0,1
"751","Nebraska",2011,71.6666666666667,68.5166666666667,1003443.66666667,959233.166666667,44210.5,4.4,32,"Nebraska_2011",1842283,192,10.422,6603,1,0,0,1
"752","Nebraska",2012,71.8083333333333,69.0083333333333,1012943.5,973500.333333333,39443.1666666667,3.88333333333333,32,"Nebraska_2012",1855725,231,12.448,5815,1,0,0,1
"753","Nebraska",2013,71.45,68.825,1015185,977855.833333333,37329.1666666667,3.675,32,"Nebraska_2013",1868559,220,11.774,5169,1,0,0,1
"754","Nebraska",2014,70.7333333333333,68.45,1012567.58333333,979639.416666667,32928.1666666667,3.25,32,"Nebraska_2014",1881145,251,13.343,4635,1,0,0,1
"755","Nebraska",2015,70.225,68.1083333333333,1011802,981459.75,30342.25,2.98333333333333,32,"Nebraska_2015",1893765,223,11.775,4259,1,0,0,1
"756","Nebraska",2016,69.9416666666667,67.8,1016063.66666667,984889.333333333,31174.3333333333,3.06666666666667,32,"Nebraska_2016",1907116,246,12.899,4104,1,0,0,1
"757","Nevada",1990,70.9666666666667,67.6333333333333,666659.916666667,635294.166666667,31365.75,4.7,32,"Nevada_1990",1202941,294,24.44,6468,0,0,0,1
"758","Nevada",1991,70.1333333333333,65.9916666666667,700244.166666667,658875.333333333,41368.8333333333,5.9,32,"Nevada_1991",1296406,319,24.606,7268,0,0,0,1
"759","Nevada",1992,69.625,64.8916666666667,728803.833333333,679167.5,49636.3333333333,6.8,32,"Nevada_1992",1352217,329,24.33,8047,0,0,0,1
"760","Nevada",1993,70.075,65.2166666666667,767478.833333333,714461.75,53017.0833333333,6.9,32,"Nevada_1993",1411562,323,22.882,7921,0,0,0,1
"761","Nevada",1994,70.05,65.6833333333333,811686.416666667,761029.833333333,50656.5833333333,6.24166666666667,32,"Nevada_1994",1499740,341,22.737,7170,0,0,0,1
"762","Nevada",1995,69.3916666666667,65.525,848459,801191,47268,5.56666666666667,32,"Nevada_1995",1581963,395,24.969,7912,0,0,0,1
"763","Nevada",1996,69.5416666666667,66.0166666666667,894549.25,849325.416666667,45223.8333333333,5.05833333333333,32,"Nevada_1996",1666989,335,20.096,10531,0,0,0,1
"764","Nevada",1997,69.8833333333333,66.8083333333333,946126.083333333,904661.5,41464.5833333333,4.375,32,"Nevada_1997",1764495,411,23.293,7170,0,0,0,1
"765","Nevada",1998,69.1666666666667,66.275,978178.5,937388,40790.5,4.175,32,"Nevada_1998",1854096,397,21.412,15708,1,0,0,1
"766","Nevada",1999,69.675,66.9166666666667,1023748.91666667,983032.5,40716.4166666667,3.96666666666667,32,"Nevada_1999",1934718,404,20.882,14743,1,0,0,1
"767","Nevada",2000,70.3083333333333,67.425,1070842.08333333,1026729.25,44112.8333333333,4.11666666666667,32,"Nevada_2000",1998257,400,20.017,14010,1,0,0,1
"768","Nevada",2001,70.475,66.8333333333333,1113234.25,1055538.75,57695.5,5.19166666666667,32,"Nevada_2001",2098399,387,18.443,18102,1,0,0,1
"769","Nevada",2002,69.3833333333333,65.4416666666667,1134186.5,1069790.58333333,64395.9166666667,5.68333333333333,32,"Nevada_2002",2173791,423,19.459,19736,1,0,0,1
"770","Nevada",2003,68.0666666666667,64.4666666666667,1150288,1089709.66666667,60578.3333333333,5.28333333333333,32,"Nevada_2003",2248850,432,19.21,20561,1,0,0,1
"771","Nevada",2004,67.1,64.125,1178490.08333333,1126064.33333333,52425.75,4.45833333333333,32,"Nevada_2004",2346222,440,18.754,16912,1,0,0,1
"772","Nevada",2005,67.525,64.7333333333333,1228415.33333333,1177612.5,50802.8333333333,4.125,32,"Nevada_2005",2432143,480,19.736,23786,1,0,0,1
"773","Nevada",2006,68.5666666666667,65.8,1291539.5,1239171.41666667,52368.0833333333,4.06666666666667,32,"Nevada_2006",2522658,485,19.226,5517,1,0,0,1
"774","Nevada",2007,69.3583333333333,66.175,1344377.91666667,1282645.5,61732.4166666667,4.59166666666667,32,"Nevada_2007",2601072,471,18.108,10953,1,0,0,1
"775","Nevada",2008,69.4583333333333,64.6916666666667,1373088.5,1278565.33333333,94523.1666666667,6.88333333333333,32,"Nevada_2008",2653630,526,19.822,18716,1,0,0,1
"776","Nevada",2009,68.4166666666667,60.3916666666667,1367830.91666667,1207416.33333333,160414.583333333,11.725,32,"Nevada_2009",2684665,503,18.736,29808,1,0,0,1
"777","Nevada",2010,65.8916666666667,56.8666666666667,1358413.08333333,1171975,186438.083333333,13.7333333333333,32,"Nevada_2010",2700551,546,20.218,30143,1,0,0,1
"778","Nevada",2011,65.0083333333333,56.375,1360623.91666667,1179541.16666667,181082.75,13.3166666666667,32,"Nevada_2011",2718379,516,18.982,24519,1,0,0,1
"779","Nevada",2012,64.375,56.8916666666667,1366619.83333333,1207821.91666667,158797.916666667,11.6083333333333,32,"Nevada_2012",2752565,524,19.037,17823,1,0,0,1
"780","Nevada",2013,63.6333333333333,57.2916666666667,1370939.91666667,1234348.5,136591.416666667,9.96666666666667,32,"Nevada_2013",2786464,541,19.415,13927,1,0,0,1
"781","Nevada",2014,62.9583333333333,57.825,1380091.75,1267421.41666667,112670.333333333,8.15833333333333,32,"Nevada_2014",2833013,572,20.191,11184,1,0,0,1
"782","Nevada",2015,62.4916666666667,58.2166666666667,1396826.16666667,1301280.58333333,95545.5833333333,6.85,32,"Nevada_2015",2883758,558,19.35,9392,1,0,0,1
"783","Nevada",2016,62.0583333333333,58.45,1414405.66666667,1332376.33333333,82029.3333333333,5.80833333333333,32,"Nevada_2016",2940058,650,22.108,9017,1,0,0,1
"784","New Hampshire",1990,73.4333333333333,69.575,622735.5,589971.5,32764,5.275,32,"New Hampshire_1990",1109074,149,13.435,2568,0,0,1,0
"785","New Hampshire",1991,73.0583333333333,68.1083333333333,619860.333333333,577703.5,42156.8333333333,6.8,32,"New Hampshire_1991",1110160,130,11.71,3879,0,0,1,0
"786","New Hampshire",1992,72.7166666666667,67.425,618087.25,572975.75,45111.5,7.3,32,"New Hampshire_1992",1117966,137,12.254,3840,0,0,1,0
"787","New Hampshire",1993,72.3666666666667,67.95,620533.166666667,582654.833333333,37878.3333333333,6.1,32,"New Hampshire_1993",1129567,144,12.748,3622,0,0,1,0
"788","New Hampshire",1994,72.225,68.95,625801.25,597691.75,28109.5,4.49166666666667,32,"New Hampshire_1994",1142653,137,11.99,3054,0,0,1,0
"789","New Hampshire",1995,71.9416666666667,69.175,632445.25,608221,24224.25,3.825,32,"New Hampshire_1995",1157515,137,11.836,3207,0,0,1,0
"790","New Hampshire",1996,71.1333333333333,68.4666666666667,636306.166666667,612478.5,23827.6666666667,3.74166666666667,32,"New Hampshire_1996",1174827,137,11.661,3692,0,0,1,0
"791","New Hampshire",1997,71.875,69.4583333333333,652767.333333333,630795,21972.3333333333,3.36666666666667,32,"New Hampshire_1997",1189380,136,11.435,4902,0,0,1,0
"792","New Hampshire",1998,71.9166666666667,69.8666666666667,661925.75,643210.666666667,18715.0833333333,2.83333333333333,32,"New Hampshire_1998",1206114,154,12.768,4994,1,1,1,0
"793","New Hampshire",1999,72.2583333333333,70.275,675587.916666667,657067.833333333,18520.0833333333,2.75,32,"New Hampshire_1999",1222014,137,11.211,4104,1,1,1,0
"794","New Hampshire",2000,72.2166666666667,70.2833333333333,685929.166666667,667672.25,18256.9166666667,2.65,32,"New Hampshire_2000",1235786,130,10.52,3615,1,1,1,0
"795","New Hampshire",2001,71.6666666666667,69.2416666666667,691843.166666667,668413.583333333,23429.5833333333,3.39166666666667,32,"New Hampshire_2001",1255517,166,13.222,3931,1,1,1,0
"796","New Hampshire",2002,71.4583333333333,68.2583333333333,700544.75,669067.166666667,31477.5833333333,4.49166666666667,32,"New Hampshire_2002",1269089,132,10.401,4034,1,1,1,0
"797","New Hampshire",2003,71.3416666666667,68.1416666666667,708855.083333333,677213.75,31641.3333333333,4.46666666666667,32,"New Hampshire_2003",1279840,158,12.345,4426,1,1,1,0
"798","New Hampshire",2004,71.025,68.3333333333333,715438.75,688189.666666667,27249.0833333333,3.8,32,"New Hampshire_2004",1290121,133,10.309,4651,1,1,1,0
"799","New Hampshire",2005,71.2166666666667,68.6333333333333,726006.5,699641.25,26365.25,3.625,32,"New Hampshire_2005",1298492,162,12.476,6097,1,1,1,0
"800","New Hampshire",2006,70.9333333333333,68.4333333333333,732448.833333333,706599.75,25849.0833333333,3.53333333333333,32,"New Hampshire_2006",1308389,151,11.541,1925,1,1,1,0
"801","New Hampshire",2007,70.7666666666667,68.2833333333333,738036.916666667,712150.083333333,25886.8333333333,3.525,32,"New Hampshire_2007",1312540,157,11.962,2983,1,1,1,0
"802","New Hampshire",2008,70.6833333333333,67.9916666666667,742981.583333333,715014.666666667,27966.9166666667,3.76666666666667,32,"New Hampshire_2008",1315906,179,13.603,3931,1,1,1,0
"803","New Hampshire",2009,69.9666666666667,65.675,739832.583333333,694450.333333333,45382.25,6.14166666666667,32,"New Hampshire_2009",1316102,166,12.613,5233,1,1,1,0
"804","New Hampshire",2010,70.05,65.75,739304.833333333,694287.333333333,45017.5,6.08333333333333,32,"New Hampshire_2010",1316470,196,14.888,5658,1,1,1,0
"805","New Hampshire",2011,69.4916666666667,65.7,736689.666666667,696488.5,40201.1666666667,5.45,32,"New Hampshire_2011",1318473,198,15.017,4940,1,1,1,0
"806","New Hampshire",2012,69.325,65.5666666666667,740956.25,700584.166666667,40372.0833333333,5.46666666666667,32,"New Hampshire_2012",1321182,201,15.214,4045,1,1,1,0
"807","New Hampshire",2013,69.1,65.4916666666667,743243,704317.583333333,38925.4166666667,5.25,32,"New Hampshire_2013",1322687,185,13.987,3231,1,1,1,0
"808","New Hampshire",2014,68.6666666666667,65.675,743873,711797,32076,4.325,32,"New Hampshire_2014",1328743,247,18.589,2563,1,1,1,0
"809","New Hampshire",2015,68.5,66.1583333333333,746322.833333333,720896.5,25426.3333333333,3.39166666666667,32,"New Hampshire_2015",1330111,228,17.141,2047,1,1,1,0
"810","New Hampshire",2016,68.55,66.5833333333333,752466.416666667,730872.333333333,21594.0833333333,2.88333333333333,32,"New Hampshire_2016",1334795,244,18.28,1853,1,1,1,0
"811","New Jersey",1990,67.1416666666667,63.7416666666667,4059066.58333333,3853143.16666667,205923.416666667,5.06666666666667,32,"New Jersey_1990",7735834,567,7.33,15405,0,0,0,1
"812","New Jersey",1991,66.9,62.3583333333333,4064716.58333333,3788589.83333333,276126.75,6.78333333333333,32,"New Jersey_1991",7817415,513,6.562,22338,0,0,0,1
"813","New Jersey",1992,66.5583333333333,60.8916666666667,4057733.33333333,3712600.25,345133.083333333,8.50833333333333,32,"New Jersey_1992",7882245,513,6.508,25343,0,0,0,1
"814","New Jersey",1993,65.7166666666667,60.6083333333333,4026911.25,3713983.16666667,312928.083333333,7.775,32,"New Jersey_1993",7950885,558,7.018,24295,0,0,0,1
"815","New Jersey",1994,66.0416666666667,61.5416666666667,4067280.5,3789848.41666667,277432.083333333,6.825,32,"New Jersey_1994",8017412,578,7.209,23688,0,0,0,1
"816","New Jersey",1995,66.4333333333333,62.1666666666667,4115857.83333333,3851964.33333333,263893.5,6.41666666666667,32,"New Jersey_1995",8085139,578,7.149,27788,0,0,0,1
"817","New Jersey",1996,66.9666666666667,62.8583333333333,4184248.33333333,3927818.91666667,256429.416666667,6.11666666666667,32,"New Jersey_1996",8153445,586,7.187,34091,0,0,0,1
"818","New Jersey",1997,67.425,63.8416666666667,4249255.83333333,4023104.58333333,226151.25,5.325,32,"New Jersey_1997",8222708,586,7.127,42434,0,0,0,1
"819","New Jersey",1998,66.6833333333333,63.6333333333333,4235754.25,4042201.58333333,193552.666666667,4.55833333333333,32,"New Jersey_1998",8293003,581,7.006,45880,1,0,0,1
"820","New Jersey",1999,66.9333333333333,63.975,4283072.41666667,4094545.58333333,188526.833333333,4.4,32,"New Jersey_1999",8359592,563,6.735,40814,1,0,0,1
"821","New Jersey",2000,66.5666666666667,64.1416666666667,4287646.33333333,4131042.83333333,156603.5,3.65,32,"New Jersey_2000",8414350,559,6.643,17305,1,0,0,1
"822","New Jersey",2001,66.1666666666667,63.375,4293862.66666667,4111524,182338.666666667,4.23333333333333,32,"New Jersey_2001",8492671,588,6.924,41484,1,0,0,1
"823","New Jersey",2002,66.4916666666667,62.65,4345566.41666667,4094865,250701.416666667,5.76666666666667,32,"New Jersey_2002",8552643,553,6.466,40999,1,0,0,1
"824","New Jersey",2003,66.0833333333333,62.225,4343705.08333333,4090339.58333333,253365.5,5.84166666666667,32,"New Jersey_2003",8601402,587,6.824,42377,1,0,0,1
"825","New Jersey",2004,65.8416666666667,62.6083333333333,4347456.08333333,4133538.16666667,213917.916666667,4.925,32,"New Jersey_2004",8634561,596,6.902,41280,1,0,0,1
"826","New Jersey",2005,66.15,63.2416666666667,4387116.66666667,4192819.83333333,194296.833333333,4.44166666666667,32,"New Jersey_2005",8651974,535,6.184,49597,1,0,0,1
"827","New Jersey",2006,66.6416666666667,63.5416666666667,4436419.41666667,4231037.83333333,205381.583333333,4.61666666666667,32,"New Jersey_2006",8661679,583,6.731,14041,1,0,0,1
"828","New Jersey",2007,66.35,63.575,4437067.58333333,4250059.66666667,187007.916666667,4.20833333333333,32,"New Jersey_2007",8677885,592,6.822,19948,1,0,0,1
"829","New Jersey",2008,66.875,63.2333333333333,4495633.41666667,4250468.5,245164.916666667,5.45,32,"New Jersey_2008",8711090,612,7.026,26833,1,0,0,1
"830","New Jersey",2009,67.1083333333333,61.1083333333333,4541222.83333333,4135126.66666667,406096.166666667,8.93333333333333,32,"New Jersey_2009",8755602,554,6.327,36233,1,0,0,1
"831","New Jersey",2010,66.4583333333333,60.025,4559402.41666667,4118771.41666667,440631,9.65833333333333,32,"New Jersey_2010",8791894,719,8.178,41365,1,0,0,1
"832","New Jersey",2011,65.9583333333333,59.7666666666667,4561838.91666667,4134731.83333333,427107.083333333,9.375,32,"New Jersey_2011",8841243,687,7.77,37957,1,0,0,1
"833","New Jersey",2012,65.8916666666667,59.7,4577199.83333333,4147707.66666667,429492.166666667,9.38333333333333,32,"New Jersey_2012",8873211,678,7.641,31534,1,0,0,1
"834","New Jersey",2013,64.925,59.4833333333333,4528301,4148010.91666667,380290.083333333,8.375,32,"New Jersey_2013",8899162,754,8.473,29370,1,0,0,1
"835","New Jersey",2014,64.2416666666667,59.9,4493705.83333333,4191225.91666667,302479.916666667,6.73333333333333,32,"New Jersey_2014",8925001,786,8.807,27271,1,0,0,1
"836","New Jersey",2015,64.0916666666667,60.45,4494823.08333333,4238646.41666667,256176.666666667,5.7,32,"New Jersey_2015",8935421,787,8.808,25356,1,0,0,1
"837","New Jersey",2016,63.9166666666667,60.7583333333333,4493227,4271301.25,221925.75,4.94166666666667,32,"New Jersey_2016",8944469,685,7.658,25723,1,0,0,1
"838","New Mexico",1990,63.5833333333333,59.35,711132.833333333,663586.666666667,47546.1666666667,6.675,32,"New Mexico_1990",1515717,283,18.671,4201,0,0,0,1
"839","New Mexico",1991,63.4916666666667,58.875,723043.083333333,670514.5,52528.5833333333,7.26666666666667,32,"New Mexico_1991",1555923,283,18.189,4455,0,0,0,1
"840","New Mexico",1992,63.2916666666667,58.6666666666667,736980.916666667,683024.583333333,53956.3333333333,7.31666666666667,32,"New Mexico_1992",1595850,303,18.987,4549,0,0,0,1
"841","New Mexico",1993,63.4833333333333,58.8666666666667,756795.25,701735.25,55060,7.28333333333333,32,"New Mexico_1993",1636911,287,17.533,3859,0,0,0,1
"842","New Mexico",1994,63.6083333333333,59.45,778761.666666667,727872.583333333,50889.0833333333,6.53333333333333,32,"New Mexico_1994",1683067,303,18.003,3519,0,0,0,1
"843","New Mexico",1995,63.525,59.3,796808.666666667,743723.75,53084.9166666667,6.65,32,"New Mexico_1995",1720613,297,17.261,4350,0,0,0,1
"844","New Mexico",1996,63.4416666666667,58.6916666666667,812909.5,751923.916666667,60985.5833333333,7.48333333333333,32,"New Mexico_1996",1753127,318,18.139,5882,0,0,0,1
"845","New Mexico",1997,63.175,59.1,820901.083333333,768047.583333333,52853.5,6.43333333333333,32,"New Mexico_1997",1775156,300,16.9,3519,0,0,0,1
"846","New Mexico",1998,63.3833333333333,59.4416666666667,834740.916666667,782699.333333333,52041.5833333333,6.24166666666667,32,"New Mexico_1998",1794370,297,16.552,7933,1,0,0,1
"847","New Mexico",1999,62.875,59.325,836561.166666667,789574.083333333,46987.0833333333,5.6,32,"New Mexico_1999",1808082,318,17.588,7348,1,0,0,1
"848","New Mexico",2000,63.05,59.8916666666667,846256.833333333,803663.833333333,42593,5.025,32,"New Mexico_2000",1819046,327,17.976,7047,1,0,0,1
"849","New Mexico",2001,63.1833333333333,60.0416666666667,854946.75,812534.5,42412.25,4.95833333333333,32,"New Mexico_2001",1831690,361,19.709,8686,1,0,0,1
"850","New Mexico",2002,63.1416666666667,59.6916666666667,866903.833333333,819365.5,47538.3333333333,5.48333333333333,32,"New Mexico_2002",1855309,349,18.811,9299,1,0,0,1
"851","New Mexico",2003,63.2,59.4916666666667,880068.25,828213.333333333,51854.9166666667,5.9,32,"New Mexico_2003",1877574,341,18.162,9777,1,0,0,1
"852","New Mexico",2004,62.9916666666667,59.5083333333333,890302.833333333,840857.75,49445.0833333333,5.55833333333333,32,"New Mexico_2004",1903808,355,18.647,9520,1,0,0,1
"853","New Mexico",2005,63.0583333333333,59.7666666666667,905856.583333333,858792.666666667,47063.9166666667,5.18333333333333,32,"New Mexico_2005",1932274,340,17.596,12420,1,0,0,1
"854","New Mexico",2006,62.5666666666667,59.925,914520.5,875950.25,38570.25,4.23333333333333,32,"New Mexico_2006",1962137,352,17.94,2521,1,0,0,1
"855","New Mexico",2007,62.075,59.8666666666667,920702.833333333,887672.75,33030.0833333333,3.59166666666667,32,"New Mexico_2007",1990070,401,20.15,3403,1,0,0,1
"856","New Mexico",2008,62.2916666666667,59.6,933711.333333333,893443.583333333,40267.75,4.3,32,"New Mexico_2008",2010662,417,20.739,4567,1,0,0,1
"857","New Mexico",2009,61.2416666666667,56.925,928570.333333333,863041.416666667,65528.9166666667,7.05,32,"New Mexico_2009",2036802,375,18.411,6124,1,0,0,1
"858","New Mexico",2010,59.5583333333333,54.925,928855.75,856664.166666667,72191.5833333333,7.775,32,"New Mexico_2010",2059179,412,20.008,6571,1,0,0,1
"859","New Mexico",2011,58.425,54.1916666666667,925002.833333333,858135,66867.8333333333,7.21666666666667,32,"New Mexico_2011",2077756,417,20.07,5674,1,0,0,1
"860","New Mexico",2012,58.2916666666667,54.2333333333333,928736.083333333,863944.083333333,64792,6.96666666666667,32,"New Mexico_2012",2083784,441,21.163,4810,1,0,0,1
"861","New Mexico",2013,58.0583333333333,54.075,929669.5,865527.583333333,64141.9166666667,6.90833333333333,32,"New Mexico_2013",2085193,428,20.526,4330,1,0,0,1
