"","State","State Code","Year","Year Code","Deaths","Population","Crude Rate"
"1","Alabama","01",1979,1979,418,3873403,10.792
"2","Alabama","01",1980,1980,435,3898117,11.159
"3","Alabama","01",1981,1981,393,3920097,10.025
"4","Alabama","01",1982,1982,428,3925924,10.902
"5","Alabama","01",1983,1983,425,3933838,10.804
"6","Alabama","01",1984,1984,466,3952400,11.79
"7","Alabama","01",1985,1985,430,3974101,10.82
"8","Alabama","01",1986,1986,504,3993162,12.622
"9","Alabama","01",1987,1987,449,4017181,11.177
"10","Alabama","01",1988,1988,498,4027045,12.366
"11","Alabama","01",1989,1989,506,4034980,12.54
"12","Alabama","01",1990,1990,514,4043643,12.711
"13","Alabama","01",1991,1991,539,4101607,13.141
"14","Alabama","01",1992,1992,523,4155699,12.585
"15","Alabama","01",1993,1993,551,4216208,13.069
"16","Alabama","01",1994,1994,532,4262457,12.481
"17","Alabama","01",1995,1995,563,4298981,13.096
"18","Alabama","01",1996,1996,513,4334219,11.836
"19","Alabama","01",1997,1997,512,4370490,11.715
"20","Alabama","01",1998,1998,569,4408398,12.907
"21","Alabama","01",1999,1999,554,4430141,12.505
"22","Alabama","01",2000,2000,582,4447100,13.087
"23","Alabama","01",2001,2001,512,4467634,11.46
"24","Alabama","01",2002,2002,513,4480089,11.451
"25","Alabama","01",2003,2003,520,4503491,11.547
"26","Alabama","01",2004,2004,541,4530729,11.941
"27","Alabama","01",2005,2005,535,4569805,11.707
"28","Alabama","01",2006,2006,579,4628981,12.508
"29","Alabama","01",2007,2007,592,4672840,12.669
"30","Alabama","01",2008,2008,602,4718206,12.759
"31","Alabama","01",2009,2009,673,4757938,14.145
"32","Alabama","01",2010,2010,679,4779736,14.206
"33","Alabama","01",2011,2011,654,4799918,13.625
"34","Alabama","01",2012,2012,724,4815960,15.033
"35","Alabama","01",2013,2013,720,4829479,14.908
"36","Alabama","01",2014,2014,714,4843214,14.742
"37","Alabama","01",2015,2015,750,4853875,15.452
"38","Alabama","01",2016,2016,788,4863300,16.203
"39","Alaska","02",1979,1979,47,404735,11.613
"40","Alaska","02",1980,1980,68,403594,16.849
"41","Alaska","02",1981,1981,61,420161,14.518
"42","Alaska","02",1982,1982,54,451672,11.956
"43","Alaska","02",1983,1983,56,490111,11.426
"44","Alaska","02",1984,1984,60,515014,11.65
"45","Alaska","02",1985,1985,73,533411,13.686
"46","Alaska","02",1986,1986,79,544113,14.519
"47","Alaska","02",1987,1987,94,538774,17.447
"48","Alaska","02",1988,1988,55,541504,10.157
"49","Alaska","02",1989,1989,89,547442,16.257
"50","Alaska","02",1990,1990,70,549982,12.728
"51","Alaska","02",1991,1991,73,570440,12.797
"52","Alaska","02",1992,1992,90,589389,15.27
"53","Alaska","02",1993,1993,97,599884,16.17
"54","Alaska","02",1994,1994,121,603918,20.036
"55","Alaska","02",1995,1995,103,605068,17.023
"56","Alaska","02",1996,1996,120,609231,19.697
"57","Alaska","02",1997,1997,128,613530,20.863
"58","Alaska","02",1998,1998,129,620503,20.79
"59","Alaska","02",1999,1999,96,624779,15.365
"60","Alaska","02",2000,2000,137,626932,21.852
"61","Alaska","02",2001,2001,101,633714,15.938
"62","Alaska","02",2002,2002,132,642337,20.55
"63","Alaska","02",2003,2003,124,648414,19.124
"64","Alaska","02",2004,2004,155,659286,23.51
"65","Alaska","02",2005,2005,131,666946,19.642
"66","Alaska","02",2006,2006,135,675302,19.991
"67","Alaska","02",2007,2007,149,680300,21.902
"68","Alaska","02",2008,2008,169,687455,24.583
"69","Alaska","02",2009,2009,143,698895,20.461
"70","Alaska","02",2010,2010,164,710231,23.091
"71","Alaska","02",2011,2011,143,722713,19.787
"72","Alaska","02",2012,2012,168,731089,22.979
"73","Alaska","02",2013,2013,170,736879,23.07
"74","Alaska","02",2014,2014,167,736705,22.669
"75","Alaska","02",2015,2015,201,737709,27.247
"76","Alaska","02",2016,2016,193,741894,26.014
"77","Arizona","04",1979,1979,457,2643879,17.285
"78","Arizona","04",1980,1980,460,2725485,16.878
"79","Arizona","04",1981,1981,459,2816864,16.295
"80","Arizona","04",1982,1982,509,2896090,17.575
"81","Arizona","04",1983,1983,500,2974479,16.81
"82","Arizona","04",1984,1984,515,3072024,16.764
"83","Arizona","04",1985,1985,560,3190632,17.551
"84","Arizona","04",1986,1986,632,3315309,19.063
"85","Arizona","04",1987,1987,685,3444621,19.886
"86","Arizona","04",1988,1988,679,3543501,19.162
"87","Arizona","04",1989,1989,671,3629959,18.485
"88","Arizona","04",1990,1990,686,3670009,18.692
"89","Arizona","04",1991,1991,662,3789418,17.47
"90","Arizona","04",1992,1992,653,3917373,16.669
"91","Arizona","04",1993,1993,727,4066852,17.876
"92","Arizona","04",1994,1994,767,4247728,18.057
"93","Arizona","04",1995,1995,805,4433841,18.156
"94","Arizona","04",1996,1996,726,4589841,15.818
"95","Arizona","04",1997,1997,757,4739994,15.97
"96","Arizona","04",1998,1998,804,4886250,16.454
"97","Arizona","04",1999,1999,766,5023823,15.247
"98","Arizona","04",2000,2000,783,5130632,15.261
"99","Arizona","04",2001,2001,762,5273477,14.45
"100","Arizona","04",2002,2002,884,5396255,16.382
"101","Arizona","04",2003,2003,840,5510364,15.244
"102","Arizona","04",2004,2004,879,5652404,15.551
"103","Arizona","04",2005,2005,944,5839077,16.167
"104","Arizona","04",2006,2006,976,6029141,16.188
"105","Arizona","04",2007,2007,1015,6167681,16.457
"106","Arizona","04",2008,2008,972,6280362,15.477
"107","Arizona","04",2009,2009,1058,6343154,16.679
"108","Arizona","04",2010,2010,1092,6392017,17.084
"109","Arizona","04",2011,2011,1160,6467163,17.937
"110","Arizona","04",2012,2012,1151,6549634,17.574
"111","Arizona","04",2013,2013,1162,6624617,17.541
"112","Arizona","04",2014,2014,1241,6719993,18.467
"113","Arizona","04",2015,2015,1276,6817565,18.716
"114","Arizona","04",2016,2016,1269,6931071,18.309
"115","Arkansas","05",1979,1979,249,2270804,10.965
"116","Arkansas","05",1980,1980,266,2288599,11.623
"117","Arkansas","05",1981,1981,261,2293696,11.379
"118","Arkansas","05",1982,1982,276,2294665,12.028
"119","Arkansas","05",1983,1983,277,2305943,12.012
"120","Arkansas","05",1984,1984,308,2320088,13.275
"121","Arkansas","05",1985,1985,316,2328082,13.573
"122","Arkansas","05",1986,1986,321,2332608,13.761
"123","Arkansas","05",1987,1987,342,2343274,14.595
"124","Arkansas","05",1988,1988,302,2344127,12.883
"125","Arkansas","05",1989,1989,246,2348699,10.474
"126","Arkansas","05",1990,1990,293,2352527,12.455
"127","Arkansas","05",1991,1991,283,2384138,11.87
"128","Arkansas","05",1992,1992,293,2416429,12.125
"129","Arkansas","05",1993,1993,317,2457014,12.902
"130","Arkansas","05",1994,1994,364,2494910,14.59
"131","Arkansas","05",1995,1995,360,2535835,14.197
"132","Arkansas","05",1996,1996,323,2573244,12.552
"133","Arkansas","05",1997,1997,356,2602253,13.68
"134","Arkansas","05",1998,1998,344,2627564,13.092
"135","Arkansas","05",1999,1999,336,2651860,12.67
"136","Arkansas","05",2000,2000,349,2673400,13.055
"137","Arkansas","05",2001,2001,382,2691571,14.192
"138","Arkansas","05",2002,2002,376,2705927,13.895
"139","Arkansas","05",2003,2003,372,2724816,13.652
"140","Arkansas","05",2004,2004,361,2749686,13.129
"141","Arkansas","05",2005,2005,400,2781097,14.383
"142","Arkansas","05",2006,2006,371,2821761,13.148
"143","Arkansas","05",2007,2007,402,2848650,14.112
"144","Arkansas","05",2008,2008,446,2874554,15.515
"145","Arkansas","05",2009,2009,422,2896843,14.568
"146","Arkansas","05",2010,2010,447,2915918,15.33
"147","Arkansas","05",2011,2011,461,2939493,15.683
"148","Arkansas","05",2012,2012,485,2950685,16.437
"149","Arkansas","05",2013,2013,515,2958663,17.407
"150","Arkansas","05",2014,2014,514,2966912,17.324
"151","Arkansas","05",2015,2015,577,2977853,19.376
"152","Arkansas","05",2016,2016,553,2988248,18.506
"153","California","06",1979,1979,3531,23304422,15.152
"154","California","06",1980,1980,3425,23729183,14.434
"155","California","06",1981,1981,3553,24344273,14.595
"156","California","06",1982,1982,3749,24870183,15.074
"157","California","06",1983,1983,3635,25398443,14.312
"158","California","06",1984,1984,3696,25881851,14.28
"159","California","06",1985,1985,3780,26488512,14.27
"160","California","06",1986,1986,3960,27149692,14.586
"161","California","06",1987,1987,3829,27834578,13.756
"162","California","06",1988,1988,3871,28538528,13.564
"163","California","06",1989,1989,3704,29309226,12.638
"164","California","06",1990,1990,3708,29829422,12.431
"165","California","06",1991,1991,3716,30482745,12.191
"166","California","06",1992,1992,3723,30992952,12.012
"167","California","06",1993,1993,3875,31296016,12.382
"168","California","06",1994,1994,3712,31505058,11.782
"169","California","06",1995,1995,3694,31719735,11.646
"170","California","06",1996,1996,3408,32046821,10.634
"171","California","06",1997,1997,3430,32514514,10.549
"172","California","06",1998,1998,3415,33021362,10.342
"173","California","06",1999,1999,3069,33499204,9.161
"174","California","06",2000,2000,2963,33871648,8.748
"175","California","06",2001,2001,2819,34479458,8.176
"176","California","06",2002,2002,3218,34871843,9.228
"177","California","06",2003,2003,3391,35253159,9.619
"178","California","06",2004,2004,3349,35574576,9.414
"179","California","06",2005,2005,3195,35827943,8.918
"180","California","06",2006,2006,3323,36021202,9.225
"181","California","06",2007,2007,3586,36250311,9.892
"182","California","06",2008,2008,3765,36604337,10.286
"183","California","06",2009,2009,3810,36961229,10.308
"184","California","06",2010,2010,3904,37253956,10.479
"185","California","06",2011,2011,3990,37676861,10.59
"186","California","06",2012,2012,3887,38011074,10.226
"187","California","06",2013,2013,4012,38335203,10.466
"188","California","06",2014,2014,4205,38680810,10.871
"189","California","06",2015,2015,4165,38993940,10.681
"190","California","06",2016,2016,4277,39250017,10.897
"191","Colorado","08",1979,1979,500,2854156,17.518
"192","Colorado","08",1980,1980,470,2896401,16.227
"193","Colorado","08",1981,1981,535,2983957,17.929
"194","Colorado","08",1982,1982,504,3068025,16.428
"195","Colorado","08",1983,1983,569,3137512,18.135
"196","Colorado","08",1984,1984,522,3172473,16.454
"197","Colorado","08",1985,1985,581,3211081,18.094
"198","Colorado","08",1986,1986,574,3239353,17.72
"199","Colorado","08",1987,1987,562,3261010,17.234
"200","Colorado","08",1988,1988,599,3263281,18.356
"201","Colorado","08",1989,1989,549,3276660,16.755
"202","Colorado","08",1990,1990,554,3295529,16.811
"203","Colorado","08",1991,1991,563,3387824,16.618
"204","Colorado","08",1992,1992,598,3496821,17.101
"205","Colorado","08",1993,1993,607,3614735,16.792
"206","Colorado","08",1994,1994,614,3725509,16.481
"207","Colorado","08",1995,1995,654,3827609,17.086
"208","Colorado","08",1996,1996,694,3921395,17.698
"209","Colorado","08",1997,1997,611,4018882,15.203
"210","Colorado","08",1998,1998,611,4118190,14.837
"211","Colorado","08",1999,1999,574,4226018,13.583
"212","Colorado","08",2000,2000,613,4301261,14.252
"213","Colorado","08",2001,2001,722,4425687,16.314
"214","Colorado","08",2002,2002,726,4490406,16.168
"215","Colorado","08",2003,2003,728,4528732,16.075
"216","Colorado","08",2004,2004,796,4575013,17.399
"217","Colorado","08",2005,2005,799,4631888,17.25
"218","Colorado","08",2006,2006,730,4720423,15.465
"219","Colorado","08",2007,2007,811,4803868,16.882
"220","Colorado","08",2008,2008,801,4889730,16.381
"221","Colorado","08",2009,2009,941,4972195,18.925
"222","Colorado","08",2010,2010,865,5029196,17.2
"223","Colorado","08",2011,2011,910,5118360,17.779
"224","Colorado","08",2012,2012,1049,5189867,20.212
"225","Colorado","08",2013,2013,1007,5267603,19.117
"226","Colorado","08",2014,2014,1080,5349648,20.188
"227","Colorado","08",2015,2015,1093,5448819,20.059
"228","Colorado","08",2016,2016,1167,5540545,21.063
"229","Connecticut","09",1979,1979,268,3101686,8.64
"230","Connecticut","09",1980,1980,276,3109321,8.877
"231","Connecticut","09",1981,1981,299,3131032,9.55
"232","Connecticut","09",1982,1982,241,3141181,7.672
"233","Connecticut","09",1983,1983,262,3164200,8.28
"234","Connecticut","09",1984,1984,276,3182426,8.673
"235","Connecticut","09",1985,1985,284,3204314,8.863
"236","Connecticut","09",1986,1986,305,3226567,9.453
"237","Connecticut","09",1987,1987,299,3251130,9.197
"238","Connecticut","09",1988,1988,333,3275681,10.166
"239","Connecticut","09",1989,1989,303,3287127,9.218
"240","Connecticut","09",1990,1990,299,3287825,9.094
"241","Connecticut","09",1991,1991,330,3303749,9.989
"242","Connecticut","09",1992,1992,298,3301385,9.027
"243","Connecticut","09",1993,1993,302,3309945,9.124
"244","Connecticut","09",1994,1994,324,3316918,9.768
"245","Connecticut","09",1995,1995,323,3324324,9.716
"246","Connecticut","09",1996,1996,292,3337947,8.748
"247","Connecticut","09",1997,1997,259,3349822,7.732
"248","Connecticut","09",1998,1998,257,3366615,7.634
"249","Connecticut","09",1999,1999,274,3386401,8.091
"250","Connecticut","09",2000,2000,304,3405565,8.927
"251","Connecticut","09",2001,2001,282,3432835,8.215
"252","Connecticut","09",2002,2002,260,3458749,7.517
"253","Connecticut","09",2003,2003,272,3484336,7.806
"254","Connecticut","09",2004,2004,293,3496094,8.381
"255","Connecticut","09",2005,2005,293,3506956,8.355
"256","Connecticut","09",2006,2006,291,3517460,8.273
"257","Connecticut","09",2007,2007,270,3527270,7.655
"258","Connecticut","09",2008,2008,314,3545579,8.856
"259","Connecticut","09",2009,2009,316,3561807,8.872
"260","Connecticut","09",2010,2010,353,3574097,9.877
"261","Connecticut","09",2011,2011,370,3589893,10.307
"262","Connecticut","09",2012,2012,367,3593795,10.212
"263","Connecticut","09",2013,2013,330,3596003,9.177
"264","Connecticut","09",2014,2014,378,3591873,10.524
"265","Connecticut","09",2015,2015,384,3584730,10.712
"266","Connecticut","09",2016,2016,396,3576452,11.072
"267","Delaware","10",1979,1979,65,599476,10.843
"268","Delaware","10",1980,1980,71,595519,11.922
"269","Delaware","10",1981,1981,75,596658,12.57
"270","Delaware","10",1982,1982,76,599565,12.676
"271","Delaware","10",1983,1983,66,605660,10.897
"272","Delaware","10",1984,1984,71,611723,11.607
"273","Delaware","10",1985,1985,59,618730,9.536
"274","Delaware","10",1986,1986,84,628001,13.376
"275","Delaware","10",1987,1987,98,637508,15.372
"276","Delaware","10",1988,1988,87,648489,13.416
"277","Delaware","10",1989,1989,95,659194,14.412
"278","Delaware","10",1990,1990,80,666780,11.998
"279","Delaware","10",1991,1991,79,683489,11.558
"280","Delaware","10",1992,1992,88,695038,12.661
"281","Delaware","10",1993,1993,94,706719,13.301
"282","Delaware","10",1994,1994,80,717867,11.144
"283","Delaware","10",1995,1995,80,730099,10.957
"284","Delaware","10",1996,1996,97,741330,13.085
"285","Delaware","10",1997,1997,87,751824,11.572
"286","Delaware","10",1998,1998,68,763841,8.902
"287","Delaware","10",1999,1999,86,774990,11.097
"288","Delaware","10",2000,2000,82,783600,10.465
"289","Delaware","10",2001,2001,107,795699,13.447
"290","Delaware","10",2002,2002,74,806169,9.179
"291","Delaware","10",2003,2003,94,818003,11.491
"292","Delaware","10",2004,2004,93,830803,11.194
"293","Delaware","10",2005,2005,83,845150,9.821
"294","Delaware","10",2006,2006,90,859268,10.474
"295","Delaware","10",2007,2007,95,871749,10.898
"296","Delaware","10",2008,2008,109,883874,12.332
"297","Delaware","10",2009,2009,107,891730,11.999
"298","Delaware","10",2010,2010,106,897934,11.805
"299","Delaware","10",2011,2011,105,907924,11.565
"300","Delaware","10",2012,2012,125,916993,13.632
"301","Delaware","10",2013,2013,122,925395,13.184
"302","Delaware","10",2014,2014,126,934948,13.477
"303","Delaware","10",2015,2015,122,944076,12.923
"304","Delaware","10",2016,2016,119,952065,12.499
"305","District of Columbia","11",1979,1979,54,658050,8.206
"306","District of Columbia","11",1980,1980,63,640822,9.831
"307","District of Columbia","11",1981,1981,45,638852,7.044
"308","District of Columbia","11",1982,1982,74,636098,11.633
"309","District of Columbia","11",1983,1983,67,634223,10.564
"310","District of Columbia","11",1984,1984,54,635294,8.5
"311","District of Columbia","11",1985,1985,39,636435,6.128
"312","District of Columbia","11",1986,1986,75,640289,11.713
"313","District of Columbia","11",1987,1987,44,639144,6.884
"314","District of Columbia","11",1988,1988,48,633081,7.582
"315","District of Columbia","11",1989,1989,51,628088,8.12
"316","District of Columbia","11",1990,1990,37,609615,6.069
"317","District of Columbia","11",1991,1991,34,603671,5.632
"318","District of Columbia","11",1992,1992,34,600028,5.666
"319","District of Columbia","11",1993,1993,43,597713,7.194
"320","District of Columbia","11",1994,1994,29,591238,4.905
"321","District of Columbia","11",1995,1995,39,582247,6.698
"322","District of Columbia","11",1996,1996,35,573994,6.098
"323","District of Columbia","11",1997,1997,35,569116,6.15
"324","District of Columbia","11",1998,1998,43,566630,7.589
"325","District of Columbia","11",1999,1999,30,570213,5.261
"326","District of Columbia","11",2000,2000,23,572059,4.021
"327","District of Columbia","11",2001,2001,40,574504,6.963
"328","District of Columbia","11",2002,2002,31,573158,5.409
"329","District of Columbia","11",2003,2003,36,568502,6.332
"330","District of Columbia","11",2004,2004,33,567754,5.812
"331","District of Columbia","11",2005,2005,32,567136,5.642
"332","District of Columbia","11",2006,2006,30,570681,5.257
"333","District of Columbia","11",2007,2007,35,574404,6.093
"334","District of Columbia","11",2008,2008,43,580236,7.411
"335","District of Columbia","11",2009,2009,29,592228,4.897
"336","District of Columbia","11",2010,2010,41,601723,6.814
"337","District of Columbia","11",2011,2011,37,620477,5.963
"338","District of Columbia","11",2012,2012,37,635327,5.824
"339","District of Columbia","11",2013,2013,38,649165,5.854
"340","District of Columbia","11",2014,2014,52,659005,7.891
"341","District of Columbia","11",2015,2015,34,670377,5.072
"342","District of Columbia","11",2016,2016,40,681170,5.872
"343","Florida","12",1979,1979,1516,9480731,15.99
"344","Florida","12",1980,1980,1501,9764074,15.373
"345","Florida","12",1981,1981,1586,10208144,15.537
"346","Florida","12",1982,1982,1778,10487366,16.954
"347","Florida","12",1983,1983,1730,10764476,16.071
"348","Florida","12",1984,1984,1820,11055366,16.463
"349","Florida","12",1985,1985,1838,11368628,16.167
"350","Florida","12",1986,1986,1876,11682730,16.058
"351","Florida","12",1987,1987,2021,12014726,16.821
"352","Florida","12",1988,1988,2064,12326923,16.744
"353","Florida","12",1989,1989,2076,12660706,16.397
"354","Florida","12",1990,1990,2086,12952277,16.105
"355","Florida","12",1991,1991,2095,13371703,15.667
"356","Florida","12",1992,1992,2027,13654211,14.845
"357","Florida","12",1993,1993,2130,13932066,15.288
"358","Florida","12",1994,1994,2075,14244848,14.567
"359","Florida","12",1995,1995,2165,14544358,14.885
"360","Florida","12",1996,1996,2153,14860585,14.488
"361","Florida","12",1997,1997,2098,15194344,13.808
"362","Florida","12",1998,1998,2172,15496518,14.016
"363","Florida","12",1999,1999,2027,15759421,12.862
"364","Florida","12",2000,2000,2086,15982378,13.052
"365","Florida","12",2001,2001,2309,16356966,14.116
"366","Florida","12",2002,2002,2334,16689370,13.985
"367","Florida","12",2003,2003,2292,17004085,13.479
"368","Florida","12",2004,2004,2384,17415318,13.689
"369","Florida","12",2005,2005,2338,17842038,13.104
"370","Florida","12",2006,2006,2426,18166990,13.354
"371","Florida","12",2007,2007,2583,18367842,14.063
"372","Florida","12",2008,2008,2737,18527305,14.773
"373","Florida","12",2009,2009,2852,18652644,15.29
"374","Florida","12",2010,2010,2786,18801310,14.818
"375","Florida","12",2011,2011,2876,19096952,15.06
"376","Florida","12",2012,2012,2998,19344156,15.498
"377","Florida","12",2013,2013,2918,19582022,14.901
"378","Florida","12",2014,2014,3029,19888741,15.23
"379","Florida","12",2015,2015,3200,20244914,15.806
"380","Florida","12",2016,2016,3137,20612439,15.219
"381","Georgia","13",1979,1979,666,5397054,12.34
"382","Georgia","13",1980,1980,688,5472448,12.572
"383","Georgia","13",1981,1981,704,5572350,12.634
"384","Georgia","13",1982,1982,743,5652656,13.144
"385","Georgia","13",1983,1983,652,5729765,11.379
"386","Georgia","13",1984,1984,720,5837719,12.334
"387","Georgia","13",1985,1985,734,5968250,12.298
"388","Georgia","13",1986,1986,793,6090642,13.02
"389","Georgia","13",1987,1987,826,6216909,13.286
"390","Georgia","13",1988,1988,851,6325549,13.453
"391","Georgia","13",1989,1989,855,6421599,13.314
"392","Georgia","13",1990,1990,880,6483380,13.573
"393","Georgia","13",1991,1991,893,6655914,13.417
"394","Georgia","13",1992,1992,811,6820520,11.891
"395","Georgia","13",1993,1993,856,6981614,12.261
"396","Georgia","13",1994,1994,835,7161196,11.66
"397","Georgia","13",1995,1995,825,7333169,11.25
"398","Georgia","13",1996,1996,867,7506543,11.55
"399","Georgia","13",1997,1997,903,7691435,11.74
"400","Georgia","13",1998,1998,822,7870311,10.444
"401","Georgia","13",1999,1999,872,8045965,10.838
"402","Georgia","13",2000,2000,846,8186453,10.334
"403","Georgia","13",2001,2001,931,8377038,11.114
"404","Georgia","13",2002,2002,903,8508256,10.613
"405","Georgia","13",2003,2003,963,8622793,11.168
"406","Georgia","13",2004,2004,966,8769252,11.016
"407","Georgia","13",2005,2005,924,8925922,10.352
"408","Georgia","13",2006,2006,921,9155813,10.059
"409","Georgia","13",2007,2007,996,9349988,10.652
"410","Georgia","13",2008,2008,980,9504843,10.311
"411","Georgia","13",2009,2009,1132,9620846,11.766
"412","Georgia","13",2010,2010,1129,9687653,11.654
"413","Georgia","13",2011,2011,1157,9811610,11.792
"414","Georgia","13",2012,2012,1165,9914668,11.75
"415","Georgia","13",2013,2013,1203,9984938,12.048
"416","Georgia","13",2014,2014,1292,10087231,12.808
"417","Georgia","13",2015,2015,1317,10199398,12.913
"418","Georgia","13",2016,2016,1403,10310371,13.608
"419","Hawaii","15",1979,1979,131,952438,13.754
"420","Hawaii","15",1980,1980,110,967282,11.372
"421","Hawaii","15",1981,1981,85,980258,8.671
"422","Hawaii","15",1982,1982,97,995925,9.74
"423","Hawaii","15",1983,1983,94,1014687,9.264
"424","Hawaii","15",1984,1984,116,1029123,11.272
"425","Hawaii","15",1985,1985,94,1040309,9.036
"426","Hawaii","15",1986,1986,107,1052609,10.165
"427","Hawaii","15",1987,1987,111,1069296,10.381
"428","Hawaii","15",1988,1988,87,1081823,8.042
"429","Hawaii","15",1989,1989,109,1096941,9.937
"430","Hawaii","15",1990,1990,125,1109946,11.262
"431","Hawaii","15",1991,1991,107,1137471,9.407
"432","Hawaii","15",1992,1992,129,1159490,11.126
"433","Hawaii","15",1993,1993,120,1173765,10.224
"434","Hawaii","15",1994,1994,138,1188875,11.608
"435","Hawaii","15",1995,1995,142,1198027,11.853
"436","Hawaii","15",1996,1996,127,1205599,10.534
"437","Hawaii","15",1997,1997,138,1213103,11.376
"438","Hawaii","15",1998,1998,116,1217209,9.53
"439","Hawaii","15",1999,1999,136,1210300,11.237
"440","Hawaii","15",2000,2000,137,1211537,11.308
"441","Hawaii","15",2001,2001,136,1225948,11.093
"442","Hawaii","15",2002,2002,120,1239613,9.68
"443","Hawaii","15",2003,2003,130,1251154,10.39
"444","Hawaii","15",2004,2004,116,1273569,9.108
"445","Hawaii","15",2005,2005,107,1292729,8.277
"446","Hawaii","15",2006,2006,120,1309731,9.162
"447","Hawaii","15",2007,2007,133,1315675,10.109
"448","Hawaii","15",2008,2008,133,1332213,9.983
"449","Hawaii","15",2009,2009,174,1346717,12.92
"450","Hawaii","15",2010,2010,207,1360301,15.217
"451","Hawaii","15",2011,2011,180,1377864,13.064
"452","Hawaii","15",2012,2012,190,1391820,13.651
"453","Hawaii","15",2013,2013,171,1406481,12.158
"454","Hawaii","15",2014,2014,204,1416349,14.403
"455","Hawaii","15",2015,2015,201,1425157,14.104
"456","Hawaii","15",2016,2016,174,1428557,12.18
"457","Idaho","16",1979,1979,124,934621,13.267
"458","Idaho","16",1980,1980,124,945395,13.116
"459","Idaho","16",1981,1981,148,962481,15.377
"460","Idaho","16",1982,1982,138,973832,14.171
"461","Idaho","16",1983,1983,158,981166,16.103
"462","Idaho","16",1984,1984,154,989800,15.559
"463","Idaho","16",1985,1985,135,993122,13.593
"464","Idaho","16",1986,1986,177,988853,17.9
"465","Idaho","16",1987,1987,176,983879,17.888
"466","Idaho","16",1988,1988,179,984942,18.174
"467","Idaho","16",1989,1989,160,994027,16.096
"468","Idaho","16",1990,1990,192,1006693,19.072
"469","Idaho","16",1991,1991,165,1041649,15.84
"470","Idaho","16",1992,1992,168,1072047,15.671
"471","Idaho","16",1993,1993,189,1108881,17.044
"472","Idaho","16",1994,1994,201,1145272,17.55
"473","Idaho","16",1995,1995,186,1177589,15.795
"474","Idaho","16",1996,1996,177,1203432,14.708
"475","Idaho","16",1997,1997,209,1228543,17.012
"476","Idaho","16",1998,1998,201,1252682,16.046
"477","Idaho","16",1999,1999,181,1275674,14.189
"478","Idaho","16",2000,2000,166,1293953,12.829
"479","Idaho","16",2001,2001,209,1319962,15.834
"480","Idaho","16",2002,2002,202,1340372,15.07
"481","Idaho","16",2003,2003,216,1363380,15.843
"482","Idaho","16",2004,2004,236,1391802,16.956
"483","Idaho","16",2005,2005,228,1428241,15.964
"484","Idaho","16",2006,2006,222,1468669,15.116
"485","Idaho","16",2007,2007,223,1505105,14.816
"486","Idaho","16",2008,2008,252,1534320,16.424
"487","Idaho","16",2009,2009,304,1554439,19.557
"488","Idaho","16",2010,2010,290,1567582,18.5
"489","Idaho","16",2011,2011,281,1584143,17.738
"490","Idaho","16",2012,2012,297,1595911,18.61
"491","Idaho","16",2013,2013,308,1612011,19.107
"492","Idaho","16",2014,2014,320,1633532,19.589
"493","Idaho","16",2015,2015,359,1652828,21.72
"494","Idaho","16",2016,2016,351,1683140,20.854
"495","Illinois","17",1979,1979,1040,11440371,9.091
"496","Illinois","17",1980,1980,1067,11448136,9.32
"497","Illinois","17",1981,1981,1081,11455471,9.437
"498","Illinois","17",1982,1982,1085,11432454,9.491
"499","Illinois","17",1983,1983,1142,11411820,10.007
"500","Illinois","17",1984,1984,1207,11415352,10.573
"501","Illinois","17",1985,1985,1281,11405963,11.231
"502","Illinois","17",1986,1986,1275,11390893,11.193
"503","Illinois","17",1987,1987,1210,11400420,10.614
"504","Illinois","17",1988,1988,1251,11404558,10.969
"505","Illinois","17",1989,1989,1171,11428341,10.246
"506","Illinois","17",1990,1990,1158,11443138,10.12
"507","Illinois","17",1991,1991,1189,11576175,10.271
"508","Illinois","17",1992,1992,1142,11698413,9.762
"509","Illinois","17",1993,1993,1160,11816159,9.817
"510","Illinois","17",1994,1994,1068,11919512,8.96
"511","Illinois","17",1995,1995,1118,12014530,9.305
"512","Illinois","17",1996,1996,1061,12109540,8.762
"513","Illinois","17",1997,1997,901,12192249,7.39
"514","Illinois","17",1998,1998,1036,12281911,8.435
"515","Illinois","17",1999,1999,1020,12359020,8.253
"516","Illinois","17",2000,2000,1002,12419293,8.068
"517","Illinois","17",2001,2001,1138,12488445,9.112
"518","Illinois","17",2002,2002,1140,12525556,9.101
"519","Illinois","17",2003,2003,1007,12556006,8.02
"520","Illinois","17",2004,2004,1026,12589773,8.149
"521","Illinois","17",2005,2005,1084,12609903,8.596
"522","Illinois","17",2006,2006,1008,12643955,7.972
"523","Illinois","17",2007,2007,1106,12695866,8.711
"524","Illinois","17",2008,2008,1197,12747038,9.39
"525","Illinois","17",2009,2009,1176,12796778,9.19
"526","Illinois","17",2010,2010,1177,12830632,9.173
"527","Illinois","17",2011,2011,1221,12860012,9.495
"528","Illinois","17",2012,2012,1291,12870798,10.03
"529","Illinois","17",2013,2013,1319,12879505,10.241
"530","Illinois","17",2014,2014,1396,12867544,10.849
"531","Illinois","17",2015,2015,1361,12839047,10.6
"532","Illinois","17",2016,2016,1413,12801539,11.038
"533","Indiana","18",1979,1979,597,5479304,10.896
"534","Indiana","18",1980,1980,572,5494918,10.41
"535","Indiana","18",1981,1981,604,5480835,11.02
